portfolio_id,return
PF00001427,0.02952316403388977
PF00001428,0.02891269326210022
PF00001430,0.029170870780944824
PF00001432,0.03631448745727539
PF00001433,0.02894580364227295
PF00001438,0.03128981590270996
PF00001440,0.049315452575683594
PF00001441,0.028641074895858765
PF00001446,0.029042810201644897
PF00001450,0.03010934591293335
PF00001453,0.03601282835006714
PF00001456,0.028754979372024536
PF00001458,0.029202520847320557
PF00001463,0.054857879877090454
PF00001464,0.028444349765777588
PF00001471,0.055307358503341675
PF00001473,0.033178865909576416
PF00001474,0.05158993601799011
PF00001480,0.030280888080596924
PF00001486,0.04992407560348511
PF00001493,0.05157771706581116
PF00001494,0.031597405672073364
PF00001497,0.029751718044281006
PF00001500,0.030229121446609497
PF00001503,0.05307793617248535
PF00001505,0.030348896980285645
PF00001508,0.030348896980285645
PF00001510,0.02935311198234558
PF00001511,0.030276983976364136
PF00001512,0.04810407757759094
PF00001515,0.02989014983177185
PF00001516,0.053401559591293335
PF00001519,0.053319692611694336
PF00001522,0.031261980533599854
PF00001529,0.03195977210998535
PF00001532,0.03176224231719971
PF00001535,0.03155401349067688
PF00001536,0.03215152025222778
PF00001537,0.03178724646568298
PF00001540,0.05520594120025635
PF00001541,0.03084471821784973
PF00001542,0.05520594120025635
PF00001547,0.031798213720321655
PF00001550,0.05310261249542236
PF00001553,0.03195977210998535
PF00001556,0.031988292932510376
PF00001561,0.05520594120025635
PF00001564,0.05033913254737854
PF00001565,0.0314004123210907
PF00001569,0.037036240100860596
PF00001572,0.058390289545059204
PF00001575,0.03701123595237732
PF00001578,0.03635433316230774
PF00001579,0.0602935254573822
PF00001583,0.037400513887405396
PF00001589,0.037036240100860596
PF00001590,0.0602935254573822
PF00001592,0.03759729862213135
PF00001593,0.05860736966133118
PF00001597,0.03665614128112793
PF00001599,0.03732624650001526
PF00001614,0.03718811273574829
PF00001618,0.03718811273574829
PF00001619,0.03746810555458069
PF00001629,0.036810100078582764
PF00001626,0.036810100078582764
PF00001628,0.036965906620025635
PF00001631,0.05981391668319702
PF00001632,0.036965906620025635
PF00001633,0.03736063838005066
PF00001635,0.036810100078582764
PF00001642,0.03899839520454407
PF00001648,0.03686100244522095
PF00001654,0.03655943274497986
PF00001655,0.037030577659606934
PF00001656,0.03655943274497986
PF00001660,0.03537657856941223
PF00001661,0.060057103633880615
PF00001665,0.03686100244522095
PF00001667,0.060057103633880615
PF00001677,0.062136709690093994
PF00001682,0.03902265429496765
PF00001690,0.039575278759002686
PF00001693,0.03918728232383728
PF00001711,0.03943103551864624
PF00001712,0.03976702690124512
PF00001713,0.03902265429496765
PF00001714,0.03903147578239441
PF00001719,0.03903147578239441
PF00001728,0.03940275311470032
PF00001729,0.03943103551864624
PF00001731,0.062136709690093994
PF00001732,0.03940275311470032
PF00001745,0.043924152851104736
PF00001749,0.04364100098609924
PF00001751,0.06417983770370483
PF00001754,0.04327714443206787
PF00001756,0.04311993718147278
PF00001765,0.042920321226119995
PF00001767,0.04354637861251831
PF00001768,0.06676137447357178
PF00001770,0.04324457049369812
PF00001772,0.04362022876739502
PF00001774,0.04346492886543274
PF00001776,0.04376235604286194
PF00001779,0.06713581085205078
PF00001786,0.0625968873500824
PF00001787,0.04376235604286194
PF00001789,0.04390653967857361
PF00001792,0.05198201537132263
PF00001793,0.06713581085205078
PF00001797,0.04259827733039856
PF00001801,0.04316490888595581
PF00001805,0.04290890693664551
PF00001807,0.06713581085205078
PF00001808,0.04290890693664551
PF00001809,0.04306471347808838
PF00001813,0.0429154634475708
PF00001819,0.04259827733039856
PF00001820,0.04281863570213318
PF00001824,0.04688265919685364
PF00001834,0.04436400532722473
PF00001837,0.0678216814994812
PF00001841,0.04611098766326904
PF00001842,0.04653385281562805
PF00001844,0.04690620303153992
PF00001846,0.04636487364768982
PF00001847,0.04726091027259827
PF00001848,0.04574844241142273
PF00001849,0.0442710816860199
PF00001854,0.04690161347389221
PF00001857,0.046575695276260376
PF00001863,0.04675191640853882
PF00001865,0.046002328395843506
PF00001867,0.046952277421951294
PF00001868,0.04673382639884949
PF00001869,0.04673892259597778
PF00001875,0.04673892259597778
PF00001878,0.06571406126022339
PF00001879,0.046002328395843506
PF00001880,0.04673892259597778
PF00001886,0.046487957239151
PF00001887,0.044268667697906494
PF00001895,0.04619857668876648
PF00001900,0.045591920614242554
PF00001904,0.068076491355896
PF00001907,0.04605835676193237
PF00001908,0.04625388979911804
PF00001912,0.04546773433685303
PF00001920,0.06829148530960083
PF00001921,0.068076491355896
PF00001922,0.04647234082221985
PF00001923,0.04647234082221985
PF00001924,0.046487957239151
PF00001925,0.05064573884010315
PF00001929,0.050100475549697876
PF00001935,0.06804963946342468
PF00001936,0.051213353872299194
PF00001937,0.05108341574668884
PF00001939,0.05041790008544922
PF00001951,0.050100475549697876
PF00001948,0.050703853368759155
PF00001952,0.06847769021987915
PF00001953,0.050703853368759155
PF00001960,0.05097511410713196
PF00001963,0.050543636083602905
PF00001966,0.06941711902618408
PF00001970,0.0509813129901886
PF00001975,0.05103662610054016
PF00001978,0.050543636083602905
PF00001985,0.06964930891990662
PF00001987,0.06941711902618408
PF00001988,0.05038139224052429
PF00001995,0.05138370394706726
PF00001996,0.05143901705741882
PF00001997,0.050777047872543335
PF00001999,0.06985509395599365
PF00002000,0.051078855991363525
PF00002001,0.06928667426109314
PF00002008,0.05165746808052063
PF00002010,0.06985509395599365
PF00002011,0.05108767747879028
PF00002012,0.050997406244277954
PF00002015,0.051243484020233154
PF00002016,0.05019611120223999
PF00002022,0.05264386534690857
PF00002026,0.05241933465003967
PF00002031,0.053677916526794434
PF00002032,0.05481341481208801
PF00002036,0.05376175045967102
PF00002038,0.0544685423374176
PF00002042,0.05481341481208801
PF00002044,0.06991776823997498
PF00002045,0.0551491379737854
PF00002049,0.05424374341964722
PF00002050,0.05406811833381653
PF00002051,0.05289313197135925
PF00002054,0.05323466658592224
PF00002058,0.0544685423374176
PF00002069,0.05290040373802185
PF00002073,0.05306363105773926
PF00002076,0.05159124732017517
PF00002077,0.05283153057098389
PF00002084,0.0551379919052124
PF00002085,0.052451878786087036
PF00002087,0.056564122438430786
PF00002089,0.05159124732017517
PF00002099,0.05245530605316162
PF00002103,0.053507000207901
PF00002105,0.05336770415306091
PF00002106,0.051390230655670166
PF00002109,0.0531868040561676
PF00002113,0.05452030897140503
PF00002121,0.05490988492965698
PF00002128,0.07105186581611633
PF00002129,0.05421954393386841
PF00002131,0.05276593565940857
PF00002140,0.05683097243309021
PF00002141,0.05757015943527222
PF00002144,0.05624091625213623
PF00002145,0.0568370521068573
PF00002146,0.058189332485198975
PF00002148,0.0568370521068573
PF00002149,0.058007121086120605
PF00002152,0.05624091625213623
PF00002154,0.05517983436584473
PF00002158,0.0562988817691803
PF00002159,0.0568370521068573
PF00002163,0.05624091625213623
PF00002164,0.05660232901573181
PF00002165,0.05624091625213623
PF00002169,0.05369442701339722
PF00002170,0.053995609283447266
PF00002175,0.05326688289642334
PF00002185,0.05492326617240906
PF00002190,0.05235782265663147
PF00002192,0.053995609283447266
PF00002193,0.053973883390426636
PF00002194,0.05235782265663147
PF00002196,0.055083781480789185
PF00002197,0.05326688289642334
PF00002199,0.053744345903396606
PF00002200,0.05407214164733887
PF00002206,0.05464833974838257
PF00002208,0.053995609283447266
PF00002211,0.05342027544975281
PF00002213,0.05332675576210022
PF00002214,0.05158218741416931
PF00002216,0.05325588583946228
PF00002217,0.052206605672836304
PF00002223,0.05142048001289368
PF00002224,0.05342027544975281
PF00002230,0.053555816411972046
PF00002232,0.05340006947517395
PF00002238,0.0518794059753418
PF00002239,0.05315762758255005
PF00002240,0.05325588583946228
PF00002251,0.05149674415588379
PF00002252,0.05186903476715088
PF00002253,0.051219552755355835
PF00002255,0.053239643573760986
PF00002265,0.0507255494594574
PF00002267,0.05281609296798706
PF00002271,0.052447736263275146
PF00002269,0.052104055881500244
PF00002273,0.05076169967651367
PF00002278,0.053229063749313354
PF00002282,0.05210629105567932
PF00002285,0.052901268005371094
PF00002286,0.0524713397026062
PF00002287,0.05339345335960388
PF00002292,0.052901268005371094
PF00002298,0.05190551280975342
PF00002302,0.0514487624168396
PF00002316,0.05265924334526062
PF00002317,0.05358502268791199
PF00002320,0.05345827341079712
PF00002324,0.05241075158119202
PF00002326,0.052210479974746704
PF00002333,0.0530928373336792
PF00002335,0.07187950611114502
PF00002342,0.05244550108909607
PF00002344,0.05358502268791199
PF00002345,0.055232465267181396
PF00002349,0.05358502268791199
PF00002350,0.05408641695976257
PF00002352,0.05416005849838257
PF00002355,0.05562269687652588
PF00002361,0.05562269687652588
PF00002371,0.05407622456550598
PF00002369,0.05408641695976257
PF00002376,0.05480152368545532
PF00002378,0.05562269687652588
PF00002381,0.05407622456550598
PF00002383,0.05416005849838257
PF00002384,0.05507302284240723
PF00002385,0.05562269687652588
PF00002391,0.05420103669166565
PF00002398,0.055935025215148926
PF00002400,0.0548425018787384
PF00002401,0.05566367506980896
PF00002402,0.05437445640563965
PF00002406,0.0559636652469635
PF00002408,0.06259587407112122
PF00002411,0.05566367506980896
PF00002413,0.05411720275878906
PF00002417,0.05411720275878906
PF00002429,0.05566367506980896
PF00002435,0.05706062912940979
PF00002439,0.05559056997299194
PF00002440,0.05656173825263977
PF00002441,0.054044097661972046
PF00002447,0.055753499269485474
PF00002453,0.054044097661972046
PF00002451,0.06478771567344666
PF00002455,0.05414539575576782
PF00002457,0.02888891100883484
PF00002469,0.02888891100883484
PF00002474,0.02888891100883484
PF00002475,0.027914464473724365
PF00002476,0.052835166454315186
PF00002480,0.05457770824432373
PF00002492,0.02888891100883484
PF00002496,0.03262561559677124
PF00002506,0.03262561559677124
PF00002516,0.027394473552703857
PF00002518,0.055890560150146484
PF00002521,0.05486941337585449
PF00002522,0.030076444149017334
PF00002524,0.027394473552703857
PF00002525,0.05706062912940979
PF00002530,0.030076444149017334
PF00002532,0.05531805753707886
PF00002543,0.05405080318450928
PF00002547,0.057185202836990356
PF00002548,0.06439179182052612
PF00002551,0.04195672273635864
PF00002553,0.04299840331077576
PF00002560,0.03803017735481262
PF00002571,0.05550438165664673
PF00002572,0.036102294921875
PF00002582,0.03803017735481262
PF00002583,0.04299840331077576
PF00002589,0.05896225571632385
PF00002590,0.056463271379470825
PF00002593,0.0572722852230072
PF00002594,0.04087704420089722
PF00002595,0.03451463580131531
PF00002600,0.03451463580131531
PF00002598,0.05639910697937012
PF00002601,0.04087704420089722
PF00002605,0.05662289261817932
PF00002606,0.05602675676345825
PF00002608,0.03720492124557495
PF00002630,0.05692288279533386
PF00002628,0.04248693585395813
PF00002631,0.05692288279533386
PF00002632,0.05700063705444336
PF00002634,0.038133591413497925
PF00002637,0.055068790912628174
PF00002639,0.05550438165664673
PF00002641,0.03720492124557495
PF00002642,0.055801719427108765
PF00002643,0.05682462453842163
PF00002653,0.03785908222198486
PF00002656,0.05378687381744385
PF00002658,0.05792972445487976
PF00002664,0.05682462453842163
PF00002665,0.05682462453842163
PF00002670,0.05602675676345825
PF00002675,0.04002636671066284
PF00002678,0.056004494428634644
PF00002680,0.05832996964454651
PF00002681,0.037930071353912354
PF00002682,0.04347789287567139
PF00002684,0.042597830295562744
PF00002689,0.0365353524684906
PF00002691,0.04291999340057373
PF00002694,0.05543619394302368
PF00002700,0.05712565779685974
PF00002702,0.05597919225692749
PF00002713,0.06910628080368042
PF00002711,0.05762776732444763
PF00002715,0.03886863589286804
PF00002716,0.03780257701873779
PF00002718,0.055845022201538086
PF00002723,0.03886863589286804
PF00002725,0.054234087467193604
PF00002747,0.06466430425643921
PF00002737,0.03737640380859375
PF00002738,0.04131010174751282
PF00002740,0.06466430425643921
PF00002746,0.0569118857383728
PF00002749,0.0568256676197052
PF00002750,0.05435389280319214
PF00002754,0.03728288412094116
PF00002755,0.0365353524684906
PF00002777,0.0365353524684906
PF00002775,0.056004494428634644
PF00002779,0.038635075092315674
PF00002780,0.05435389280319214
PF00002783,0.05712565779685974
PF00002793,0.0365353524684906
PF00002797,0.06518328189849854
PF00002805,0.035524189472198486
PF00002811,0.05435389280319214
PF00002812,0.04045376181602478
PF00002814,0.03939783573150635
PF00002815,0.03894108533859253
PF00002821,0.0365353524684906
PF00002827,0.05841958522796631
PF00002828,0.06350177526473999
PF00002834,0.0365353524684906
PF00002841,0.056004494428634644
PF00002843,0.042597830295562744
PF00002849,0.035524189472198486
PF00002855,0.05435389280319214
PF00002856,0.0423261821269989
PF00002857,0.05712565779685974
PF00002862,0.05712565779685974
PF00002868,0.0365353524684906
PF00002869,0.04291999340057373
PF00002866,0.05457603931427002
PF00002867,0.0406491756439209
PF00002892,0.04576760530471802
PF00002879,0.0365353524684906
PF00002881,0.06725341081619263
PF00002883,0.05435389280319214
PF00002885,0.03969603776931763
PF00002887,0.03777143359184265
PF00002888,0.06830653548240662
PF00002910,0.04504230618476868
PF00002911,0.05101802945137024
PF00002943,0.02876254916191101
PF00002913,0.02194574475288391
PF00002915,0.02194574475288391
PF00002919,0.04504230618476868
PF00002922,0.047174662351608276
PF00002923,0.049811601638793945
PF00002928,0.04458555579185486
PF00002929,0.02194574475288391
PF00002930,0.0301649272441864
PF00002935,0.05024704337120056
PF00002939,0.04458555579185486
PF00002937,0.03137683868408203
PF00002938,0.027133405208587646
PF00002945,0.04879969358444214
PF00002954,0.04504230618476868
PF00002958,0.030765414237976074
PF00002960,0.0317230224609375
PF00002962,0.054203689098358154
PF00002969,0.031046509742736816
PF00002970,0.05433100461959839
PF00002979,0.04504230618476868
PF00002973,0.046804338693618774
PF00002974,0.05047610402107239
PF00002978,0.024320363998413086
PF00002984,0.027133405208587646
PF00002988,0.04458555579185486
PF00002992,0.04458555579185486
PF00002994,0.026851147413253784
PF00002996,0.04504230618476868
PF00003004,0.029544979333877563
PF00003006,0.04458555579185486
PF00003010,0.046730369329452515
PF00003014,0.046730369329452515
PF00003016,0.022165566682815552
PF00003024,0.023278146982192993
PF00003028,0.026851147413253784
PF00003031,0.04576760530471802
PF00003041,0.04458555579185486
PF00003042,0.051776498556137085
PF00003043,0.026583701372146606
PF00003044,0.027133405208587646
PF00003046,0.04691046476364136
PF00003052,0.03477683663368225
PF00003057,0.023013919591903687
PF00003061,0.03477683663368225
PF00003062,0.02731400728225708
PF00003063,0.02731400728225708
PF00003065,0.021265000104904175
PF00003066,0.020964115858078003
PF00003068,0.03250280022621155
PF00003069,0.03508523106575012
PF00003070,0.037702709436416626
PF00003073,0.03377491235733032
PF00003074,0.02731400728225708
PF00003077,0.0351468026638031
PF00003085,0.0355585515499115
PF00003087,0.022823601961135864
PF00003092,0.034653156995773315
PF00003094,0.0351468026638031
PF00003097,0.027806639671325684
PF00003101,0.02251356840133667
PF00003103,0.022590339183807373
PF00003106,0.035321593284606934
PF00003107,0.03696754574775696
PF00003109,0.034765809774398804
PF00003111,0.032935380935668945
PF00003130,0.0358787477016449
PF00003125,0.023707181215286255
PF00003128,0.034978240728378296
PF00003132,0.034870684146881104
PF00003136,0.03228849172592163
PF00003139,0.020964115858078003
PF00003147,0.0361802875995636
PF00003150,0.03120008111000061
PF00003160,0.03361111879348755
PF00003162,0.03406482934951782
PF00003170,0.035321593284606934
PF00003177,0.03859525918960571
PF00003183,0.029510468244552612
PF00003184,0.027681618928909302
PF00003187,0.018434643745422363
PF00003193,0.026104062795639038
PF00003195,0.028353184461593628
PF00003197,0.018434643745422363
PF00003201,0.02594241499900818
PF00003202,0.03032386302947998
PF00003207,0.027523696422576904
PF00003212,0.029075592756271362
PF00003213,0.01792171597480774
PF00003218,0.028450697660446167
PF00003219,0.026531577110290527
PF00003225,0.02594241499900818
PF00003227,0.02594241499900818
PF00003230,0.029075592756271362
PF00003232,0.01792171597480774
PF00003240,0.01792171597480774
PF00003242,0.027775734663009644
PF00003243,0.027246862649917603
PF00003245,0.02988538146018982
PF00003251,0.028593897819519043
PF00003254,0.028698235750198364
PF00003257,0.02550789713859558
PF00003258,0.01792171597480774
PF00003265,0.027775734663009644
PF00003268,0.01843094825744629
PF00003269,0.029776722192764282
PF00003270,0.025277167558670044
PF00003273,0.028730690479278564
PF00003274,0.026531577110290527
PF00003275,0.021535009145736694
PF00003287,0.01174783706665039
PF00003289,0.009638667106628418
PF00003290,0.016041457653045654
PF00003294,0.01966041326522827
PF00003295,0.018122553825378418
PF00003296,0.018189698457717896
PF00003299,0.018261969089508057
PF00003314,0.019982367753982544
PF00003316,0.009296298027038574
PF00003318,0.018191218376159668
PF00003326,0.020326882600784302
PF00003327,0.01736655831336975
PF00003329,0.018261969089508057
PF00003334,0.02152341604232788
PF00003336,0.011369436979293823
PF00003342,0.0221845805644989
PF00003343,0.021047145128250122
PF00003344,0.02091878652572632
PF00003346,0.018163055181503296
PF00003352,0.010522782802581787
PF00003360,0.009296298027038574
PF00003366,0.0064668357372283936
PF00003370,0.019712746143341064
PF00003375,0.009207457304000854
PF00003377,0.018191218376159668
PF00003379,0.012051403522491455
PF00003382,0.016159117221832275
PF00003387,0.017903417348861694
PF00003388,0.008804887533187866
PF00003389,0.011146306991577148
PF00003392,0.010951787233352661
PF00003393,0.01500701904296875
PF00003394,0.01666232943534851
PF00003399,0.010453641414642334
PF00003400,0.010814666748046875
PF00003403,0.009958207607269287
PF00003406,0.01640719175338745
PF00003407,0.015414237976074219
PF00003408,0.01602691411972046
PF00003413,0.015395253896713257
PF00003414,0.01500701904296875
PF00003417,0.015253126621246338
PF00003421,0.015100568532943726
PF00003425,0.010227411985397339
PF00003429,0.01500701904296875
PF00003434,0.017577141523361206
PF00003437,0.01085209846496582
PF00003439,0.016240715980529785
PF00003441,0.016797900199890137
PF00003442,0.015100568532943726
PF00003449,0.015377968549728394
PF00003452,0.016234010457992554
PF00003455,0.015239983797073364
PF00003470,0.009859949350357056
PF00003474,0.015414237976074219
PF00003477,0.01850143074989319
PF00003482,0.021454572677612305
PF00003485,0.015823036432266235
PF00003489,0.014901071786880493
PF00003490,0.0158652663230896
PF00003492,0.02161794900894165
PF00003493,0.02161794900894165
PF00003495,0.02161794900894165
PF00003499,0.017959266901016235
PF00003501,0.018569082021713257
PF00003504,0.018423110246658325
PF00003505,0.015582501888275146
PF00003511,0.017497330904006958
PF00003513,0.01974022388458252
PF00003514,0.021454572677612305
PF00003517,0.01780363917350769
PF00003518,0.015045881271362305
PF00003521,0.01686614751815796
PF00003523,0.017959266901016235
PF00003530,0.018423110246658325
PF00003535,0.023985296487808228
PF00003537,0.015045881271362305
PF00003560,0.01780363917350769
PF00003563,0.01686614751815796
PF00003566,0.017959266901016235
PF00003569,0.01497030258178711
PF00003572,0.015823274850845337
PF00003574,0.0202501118183136
PF00003575,0.023521065711975098
PF00003583,0.02179071307182312
PF00003586,0.015944987535476685
PF00003591,0.0158652663230896
PF00003599,0.019384533166885376
PF00003605,0.020044654607772827
PF00003616,0.013166099786758423
PF00003619,0.015101373195648193
PF00003623,0.019745439291000366
PF00003624,0.021132707595825195
PF00003627,0.020044654607772827
PF00003632,0.013448864221572876
PF00003633,0.013166099786758423
PF00003640,0.015101373195648193
PF00003642,0.018768310546875
PF00003645,0.009544312953948975
PF00003647,0.012324124574661255
PF00003653,0.020044654607772827
PF00003657,0.008672833442687988
PF00003659,0.00875002145767212
PF00003660,0.008836627006530762
PF00003661,0.008836627006530762
PF00003662,0.014480441808700562
PF00003665,0.01419183611869812
PF00003667,0.02229487895965576
PF00003668,0.014480441808700562
PF00003672,0.008581370115280151
PF00003673,0.018085002899169922
PF00003678,0.009230554103851318
PF00003685,0.014483600854873657
PF00003689,0.015101373195648193
PF00003690,0.009784221649169922
PF00003699,0.006817340850830078
PF00003700,0.014833986759185791
PF00003706,0.011273711919784546
PF00003714,0.00804990530014038
PF00003719,0.007928997278213501
PF00003723,0.013571411371231079
PF00003726,0.015277117490768433
PF00003733,0.007965713739395142
PF00003734,0.007369250059127808
PF00003738,0.015277117490768433
PF00003740,0.016225159168243408
PF00003742,0.01355588436126709
PF00003748,0.007609188556671143
PF00003751,0.011286914348602295
PF00003754,0.012496590614318848
PF00003755,0.01577576994895935
PF00003756,0.015441745519638062
PF00003758,0.012213826179504395
PF00003759,0.01339733600616455
PF00003764,0.01650416851043701
PF00003765,0.007619976997375488
PF00003766,0.011286914348602295
PF00003767,0.007852315902709961
PF00003772,0.011392802000045776
PF00003776,0.012496590614318848
PF00003779,0.006928056478500366
PF00003784,0.022529542446136475
PF00003791,0.007962971925735474
PF00003797,0.009383916854858398
PF00003799,0.006896227598190308
PF00003803,0.006634622812271118
PF00003808,0.00847691297531128
PF00003813,0.006634622812271118
PF00003818,0.014605730772018433
PF00003821,0.01397058367729187
PF00003822,0.007962971925735474
PF00003830,0.008012503385543823
PF00003836,0.008243352174758911
PF00003837,0.006342053413391113
PF00003838,0.014701366424560547
PF00003844,0.008032500743865967
PF00003846,0.007962971925735474
PF00003850,0.006342053413391113
PF00003851,0.0071856677532196045
PF00003852,0.0071856677532196045
PF00003855,0.006342053413391113
PF00003857,0.006634622812271118
PF00003865,0.008037686347961426
PF00003870,0.006634622812271118
PF00003872,0.006342053413391113
PF00003873,0.006342053413391113
PF00003878,0.007880866527557373
PF00003880,0.00847691297531128
PF00003883,0.008106976747512817
PF00003886,0.006688326597213745
PF00003888,0.014361768960952759
PF00003889,0.009942293167114258
PF00003895,0.007962971925735474
PF00003898,0.0071856677532196045
PF00003899,0.008106976747512817
PF00003902,0.003081589937210083
PF00003904,0.010928362607955933
PF00003905,0.003081589937210083
PF00003913,0.0075723230838775635
PF00003916,0.0025157928466796875
PF00003918,0.0030309557914733887
PF00003919,0.003081589937210083
PF00003931,0.007139414548873901
PF00003932,0.0073337554931640625
PF00003933,0.008405804634094238
PF00003938,0.009101897478103638
PF00003939,0.0030309557914733887
PF00003948,0.003081589937210083
PF00003952,0.008128255605697632
PF00003953,0.007326334714889526
PF00003954,0.003076314926147461
PF00003956,0.006700396537780762
PF00003960,0.006700396537780762
PF00003961,0.003081589937210083
PF00003963,0.0028114914894104004
PF00003964,0.002928823232650757
PF00003966,0.006700396537780762
PF00003968,0.009604275226593018
PF00003969,0.002965182065963745
PF00003971,0.002862006425857544
PF00003972,0.010296881198883057
PF00003973,0.010296881198883057
PF00003976,0.010928362607955933
PF00003980,0.008008062839508057
PF00003981,0.007296442985534668
PF00003984,0.0029824674129486084
PF00003985,0.0029450058937072754
PF00003987,0.003076314926147461
PF00003989,0.010928362607955933
PF00003991,0.010928362607955933
PF00003992,0.009604275226593018
PF00003994,0.0035904645919799805
PF00003996,0.0028554797172546387
PF00003997,0.002889186143875122
PF00003999,0.002686530351638794
PF00004001,0.0028426945209503174
PF00004006,0.008377879858016968
PF00004009,0.0028554797172546387
PF00004010,0.00739172101020813
PF00004011,0.004884451627731323
PF00004014,0.004884451627731323
PF00004015,0.008277416229248047
PF00004018,0.002686530351638794
PF00004020,0.008244484663009644
PF00004021,0.006629973649978638
PF00004022,0.004961341619491577
PF00004028,0.0028426945209503174
PF00004030,0.00565376877784729
PF00004031,0.008277416229248047
PF00004039,0.002741396427154541
PF00004040,0.0034429728984832764
PF00004043,0.007889091968536377
PF00004045,0.006135225296020508
PF00004046,0.0035957396030426025
PF00004047,0.009175658226013184
PF00004048,0.0036494433879852295
PF00004052,0.002741396427154541
PF00004055,0.003613293170928955
PF00004059,0.0072519779205322266
PF00004063,0.00592958927154541
PF00004067,0.004961341619491577
PF00004073,0.008277416229248047
PF00004077,0.00650671124458313
PF00004082,0.0028554797172546387
PF00004094,0.0027559399604797363
PF00004096,0.008377879858016968
PF00004097,0.0031355321407318115
PF00004098,0.0027312636375427246
PF00004099,0.0034345686435699463
PF00004113,0.003519505262374878
PF00004114,0.0034345686435699463
PF00004115,0.002905726432800293
PF00004117,0.005637645721435547
PF00004134,0.0034707188606262207
PF00004136,0.0028672516345977783
PF00004122,0.0027312636375427246
PF00004124,0.0027312636375427246
PF00004129,0.0055002570152282715
PF00004131,0.008473604917526245
PF00004132,0.005399912595748901
PF00004140,0.005293220281600952
PF00004147,0.002665489912033081
